customer_id,first_name,last_name,gender,date_of_birth,address_state,city,employment_title,employment_length,home_ownership,annual_income,credit_score,signup_date
CUST0068046,Fatima,Miller,M,1978-02-03,IL,IL City,Registered Nurse,10+ years,OWN,52800.0,810,2023-05-11
CUST0068047,Susan,Walker,F,2003-05-07,AZ,AZ Heights,Sales Associate,10+ years,MORTGAGE,58200.0,685,2023-01-08
CUST0068048,Wei,Jones,M,1971-04-07,CA,Sacramento,Customer Service Rep,6 years,RENT,87700.0,667,2024-06-07
CUST0068049,John,Wright,F,2004-04-17,GA,GA Park,Financial Analyst,10+ years,MORTGAGE,107800.0,709,2020-06-24
CUST0068050,John,Harris,M,1996-07-03,NJ,NJ Town,Project Manager,7 years,RENT,51100.0,643,2017-12-04
CUST0068051,Jessica,Wilson,F,1998-08-02,TX,San Antonio,Retired,< 1 year,MORTGAGE,52400.0,670,2016-08-16
CUST0068052,Richard,Hill,M,2004-03-25,SC,SC Ville,Self-Employed,10+ years,RENT,63800.0,675,2019-02-24
CUST0068053,Thomas,Kim,M,1958-02-15,CA,Sacramento,Paralegal,10+ years,OWN,78800.0,747,2015-01-14
CUST0068054,Susan,Anderson,F,1992-09-20,GA,GA Ville,Project Manager,< 1 year,RENT,49000.0,686,2021-05-04
CUST0068055,Aisha,Robinson,F,1971-02-10,CA,Sacramento,Mechanic,5 years,MORTGAGE,123700.0,722,2025-06-05
CUST0068056,Nancy,Davis,F,1992-01-17,MI,MI Town,Truck Driver,6 years,RENT,50300.0,705,2023-11-16
CUST0068057,Linda,Hernandez,F,2005-05-26,CA,Los Angeles,Administrative Assistant,10+ years,RENT,54500.0,698,2023-03-08
CUST0068058,Ethan,Davis,F,2002-08-21,CA,San Jose,HR Specialist,2 years,RENT,26800.0,692,2019-03-26
CUST0068059,Wei,Taylor,M,1996-08-12,FL,Orlando,Registered Nurse,2 years,MORTGAGE,34600.0,759,2017-11-19
CUST0068060,Christopher,Thomas,F,1959-01-11,LA,LA Town,Mechanic,1 year,MORTGAGE,74000.0,602,2025-03-26
CUST0068061,Betty,Jackson,M,1967-11-05,MN,MN Town,Plumber,10+ years,RENT,56500.0,739,2022-03-21
CUST0068062,Thomas,Patel,F,1972-07-14,FL,Jacksonville,Marketing Specialist,< 1 year,MORTGAGE,32600.0,593,2016-07-26
CUST0068063,Karen,Gonzalez,M,1996-04-21,NY,Rochester,Self-Employed,10+ years,RENT,43000.0,757,2021-01-21
CUST0068064,Patricia,Martin,F,1976-08-10,NJ,NJ Springs,Plumber,10+ years,MORTGAGE,44500.0,672,2021-04-08
CUST0068065,Ava,Torres,F,1964-03-08,FL,Jacksonville,Mechanic,6 years,RENT,56700.0,783,2018-09-27
CUST0068066,Karen,Davis,F,1983-04-07,NC,NC Falls,Paralegal,< 1 year,MORTGAGE,59100.0,699,2020-10-06
CUST0068067,Aisha,Nguyen,M,1959-01-16,MN,MN Falls,Plumber,9 years,OWN,67900.0,670,2023-04-16
CUST0068068,Robert,Jackson,F,1965-07-15,PA,PA Heights,Marketing Specialist,< 1 year,MORTGAGE,34900.0,733,2024-07-05
CUST0068069,John,Torres,M,1993-08-26,CA,San Francisco,Project Manager,8 years,MORTGAGE,21900.0,742,2020-01-12
CUST0068070,Charles,Moore,M,1997-05-06,FL,Tallahassee,Sales Associate,3 years,RENT,70400.0,701,2022-09-09
CUST0068071,Mary,Jones,M,1981-07-08,WI,WI Falls,Self-Employed,1 year,MORTGAGE,56300.0,709,2018-07-21
CUST0068072,Lucas,Johnson,F,1965-11-23,PA,PA City,Dental Hygienist,6 years,OTHER,80900.0,553,2025-08-21
CUST0068073,Mary,Martin,M,1979-01-24,AZ,AZ Town,Project Manager,< 1 year,MORTGAGE,25400.0,638,2023-07-20
CUST0068074,Margaret,Wilson,F,2000-11-14,MA,MA Heights,Plumber,10+ years,OWN,55400.0,666,2015-06-14
CUST0068075,Sarah,Clark,F,1980-10-01,FL,Tallahassee,Store Manager,10+ years,MORTGAGE,41200.0,675,2016-05-06
CUST0068076,William,Williams,F,1989-04-20,WA,WA Town,Mechanic,1 year,RENT,98100.0,650,2020-05-02
CUST0068077,Linda,Flores,F,2003-06-08,MO,MO Heights,Software Engineer,7 years,RENT,49400.0,714,2024-01-17
CUST0068078,Joseph,Lopez,F,2000-09-14,NY,Albany,Data Analyst,9 years,RENT,61500.0,700,2017-05-01
CUST0068079,Robert,Smith,M,1973-08-25,NY,Syracuse,Customer Service Rep,10+ years,RENT,65900.0,697,2024-11-07
CUST0068080,Mark,Rodriguez,M,1970-11-04,IA,IA Springs,HR Specialist,3 years,RENT,43800.0,582,2024-04-21
CUST0068081,Barbara,Lewis,M,1989-06-24,OH,OH Ville,HR Specialist,2 years,RENT,36100.0,648,2020-02-12
CUST0068082,James,Flores,F,1992-10-06,MO,MO City,Teacher,10+ years,MORTGAGE,105200.0,636,2020-05-03
CUST0068083,Jennifer,Garcia,M,1972-05-26,FL,Orlando,Software Engineer,8 years,RENT,57000.0,774,2015-11-08
CUST0068084,Emma,Perez,M,1990-01-07,FL,Tallahassee,Electrician,6 years,MORTGAGE,86400.0,693,2023-03-07
CUST0068085,Barbara,King,M,1963-01-16,NV,NV Town,Dental Hygienist,3 years,RENT,57900.0,725,2021-05-08
CUST0068086,Mark,Lopez,M,1991-04-15,WA,WA Park,Real Estate Agent,3 years,MORTGAGE,43300.0,641,2025-11-26
CUST0068087,Christopher,Martinez,F,2002-08-15,CA,Los Angeles,Software Engineer,< 1 year,MORTGAGE,15000.0,559,2020-10-20
CUST0068088,Matthew,Harris,F,1999-07-25,MI,MI Park,Consultant,3 years,MORTGAGE,74500.0,778,2024-09-26
CUST0068089,Sophia,King,M,1993-03-27,MO,MO Falls,Registered Nurse,10+ years,MORTGAGE,57200.0,701,2020-11-14
CUST0068090,Kenji,Diaz,M,1987-07-01,OH,OH Park,Retired,3 years,RENT,81600.0,625,2019-06-26
CUST0068091,Margaret,Ramirez,F,1990-06-06,NY,Syracuse,Accountant,10+ years,MORTGAGE,34600.0,666,2023-01-21
CUST0068092,William,Johnson,F,1977-12-16,DE,DE City,Consultant,5 years,RENT,44500.0,742,2016-09-02
CUST0068093,Sophia,Taylor,F,1995-09-08,NJ,NJ Park,Manager,4 years,MORTGAGE,20600.0,731,2020-06-09
CUST0068094,Mary,Lee,F,1976-11-24,AZ,AZ Falls,Operations Manager,5 years,RENT,38700.0,630,2023-12-23
CUST0068095,Margaret,Hill,F,1991-12-13,CA,San Francisco,Software Engineer,9 years,RENT,72000.0,743,2016-10-01
CUST0068096,Priya,Martin,F,1971-09-22,OR,OR Springs,Financial Analyst,< 1 year,MORTGAGE,93400.0,752,2015-08-08
CUST0068097,Isabella,Young,F,1983-04-06,IN,IN Springs,Nurse Practitioner,10+ years,MORTGAGE,37900.0,641,2025-02-26
CUST0068098,David,Taylor,F,1958-09-01,TX,Dallas,Mechanic,10+ years,RENT,48200.0,719,2023-09-23
CUST0068099,Joseph,Wilson,M,1955-05-19,FL,Jacksonville,Bank Teller,2 years,RENT,53900.0,546,2022-12-23
CUST0068100,James,Sanchez,F,1999-11-03,MN,MN City,HR Specialist,< 1 year,OWN,35500.0,603,2015-03-23
CUST0068101,Richard,Young,M,2003-02-12,TX,Dallas,Financial Analyst,4 years,MORTGAGE,41700.0,603,2024-08-08
CUST0068102,Ethan,Flores,M,1995-08-18,TX,Houston,Chef,1 year,MORTGAGE,105200.0,715,2018-01-08
CUST0068103,James,Reyes,M,1998-01-24,CA,Sacramento,Police Officer,10+ years,RENT,165100.0,719,2025-01-22
CUST0068104,Aiden,Baker,F,1963-11-18,CA,San Jose,HR Specialist,4 years,RENT,22400.0,698,2022-09-26
CUST0068105,Ethan,Jackson,F,1962-06-12,VA,VA Park,Data Analyst,6 years,MORTGAGE,59200.0,766,2018-07-04
CUST0068106,Jennifer,Jackson,F,1964-03-14,IN,IN Springs,Plumber,10+ years,MORTGAGE,20500.0,622,2019-04-14
CUST0068107,Charles,Anderson,F,1982-06-12,OH,OH Falls,Dental Hygienist,3 years,RENT,32200.0,846,2025-10-25
CUST0068108,Emma,Allen,F,1988-07-22,SC,SC Heights,Project Manager,7 years,RENT,23800.0,602,2023-09-09
CUST0068109,Olga,Kim,F,1994-04-04,CO,CO Falls,Consultant,6 years,MORTGAGE,42400.0,617,2022-04-09
CUST0068110,Patricia,Martinez,M,2003-05-18,CA,San Francisco,Nurse Practitioner,4 years,RENT,16700.0,617,2021-11-21
CUST0068111,Liam,Lewis,M,1991-11-18,OH,OH Falls,Consultant,5 years,MORTGAGE,36300.0,575,2021-07-16
CUST0068112,Noah,Wright,M,1983-05-22,NC,NC Springs,Consultant,7 years,MORTGAGE,67700.0,744,2018-04-21
CUST0068113,Jessica,Green,F,2004-02-09,AK,AK Ville,Registered Nurse,3 years,RENT,30600.0,789,2020-03-22
CUST0068114,Christopher,Green,F,1961-06-26,PA,PA Heights,Data Analyst,1 year,RENT,48700.0,721,2018-06-14
CUST0068115,Jessica,Lopez,M,1961-08-10,OH,OH Heights,Registered Nurse,3 years,RENT,79700.0,661,2018-08-14
CUST0068116,Betty,Garcia,M,1970-07-21,AL,AL Town,Sales Associate,1 year,RENT,69000.0,717,2023-01-17
CUST0068117,Chen,Adams,M,1981-02-11,WI,WI Ville,Chef,5 years,MORTGAGE,43900.0,549,2022-04-08
CUST0068118,Fatima,Walker,M,1965-05-06,GA,GA Town,Nurse Practitioner,3 years,RENT,74900.0,697,2015-05-04
CUST0068119,Lucas,Lopez,M,1995-12-13,FL,Jacksonville,Nurse Practitioner,1 year,MORTGAGE,38800.0,725,2024-08-11
CUST0068120,John,Rodriguez,F,1989-06-23,VA,VA Springs,Teacher,5 years,RENT,131000.0,680,2019-04-08
CUST0068121,Ethan,King,M,1998-05-10,OK,OK City,Consultant,< 1 year,RENT,138000.0,731,2018-11-11
CUST0068122,Mia,Adams,F,1987-03-16,MD,MD Springs,Mechanic,5 years,MORTGAGE,48300.0,779,2020-05-16
CUST0068123,Karen,Garcia,F,1975-05-26,MA,MA Heights,Warehouse Associate,9 years,RENT,42000.0,656,2018-07-13
CUST0068124,Linda,Thomas,M,1978-09-02,IL,IL Heights,Mechanic,3 years,MORTGAGE,64300.0,648,2018-03-24
CUST0068125,Barbara,Robinson,M,1996-12-13,SC,SC Town,Operations Manager,7 years,MORTGAGE,38000.0,727,2025-08-15
CUST0068126,Isabella,Garcia,F,1992-11-03,AR,AR Falls,Electrician,< 1 year,MORTGAGE,49200.0,681,2024-12-17
CUST0068127,James,Ramirez,F,1988-02-05,IA,IA Falls,Registered Nurse,1 year,RENT,72600.0,691,2015-11-16
CUST0068128,John,Diaz,M,1978-02-08,OK,OK Springs,Mechanic,< 1 year,MORTGAGE,109300.0,673,2022-01-06
CUST0068129,Patricia,Sanchez,F,1954-11-01,TX,Austin,Accountant,5 years,RENT,47000.0,643,2020-04-27
CUST0068130,David,Gonzalez,F,1990-07-05,IN,IN City,Marketing Specialist,6 years,RENT,48000.0,604,2021-03-15
CUST0068131,Aiden,White,F,1996-12-24,FL,Jacksonville,Bank Teller,3 years,MORTGAGE,136400.0,507,2024-11-20
CUST0068132,Robert,Harris,F,1985-06-01,WV,WV City,Data Analyst,10+ years,OWN,50800.0,727,2015-05-17
CUST0068133,Lucas,Jackson,M,1986-10-27,KS,KS City,Paralegal,< 1 year,MORTGAGE,72400.0,704,2025-05-26
CUST0068134,Karen,Garcia,M,1979-06-17,NY,Buffalo,Registered Nurse,5 years,RENT,126300.0,645,2016-04-01
CUST0068135,Anthony,Robinson,F,2005-08-11,AZ,AZ Falls,Mechanic,1 year,RENT,94300.0,776,2023-02-10
CUST0068136,Sandra,Diaz,F,1963-06-09,PA,PA Heights,Operations Manager,7 years,RENT,46700.0,753,2020-09-07
CUST0068137,Noah,Jones,F,1955-03-03,ID,ID Park,Self-Employed,10+ years,RENT,94200.0,741,2021-04-11
CUST0068138,Wei,Flores,M,1994-07-09,FL,Tallahassee,Software Engineer,1 year,MORTGAGE,83100.0,699,2018-11-04
CUST0068139,Patricia,Miller,M,1963-08-26,NY,Syracuse,Electrician,10+ years,MORTGAGE,45500.0,667,2019-07-25
CUST0068140,Ava,Miller,M,1966-08-11,CT,CT Town,Consultant,3 years,MORTGAGE,55100.0,731,2024-09-17
CUST0068141,John,Gonzalez,M,1957-05-20,IL,IL Falls,HR Specialist,7 years,RENT,49100.0,850,2019-07-07
CUST0068142,Anthony,Hill,M,2003-02-08,NJ,NJ Town,Operations Manager,8 years,MORTGAGE,126600.0,779,2015-09-04
CUST0068143,Liam,Clark,F,2001-01-15,FL,Tampa,Customer Service Rep,10+ years,OWN,37900.0,762,2020-11-08
CUST0068144,Betty,Williams,M,1961-12-21,FL,Tallahassee,Nurse Practitioner,3 years,MORTGAGE,63100.0,704,2024-02-16
CUST0068145,Christopher,Jones,F,1971-07-27,AR,AR Springs,Electrician,< 1 year,MORTGAGE,106300.0,719,2024-10-19
CUST0068146,Thomas,Taylor,F,1987-02-26,MI,MI Ville,Self-Employed,10+ years,RENT,64700.0,790,2025-10-03
CUST0068147,Aiden,King,M,1974-03-16,MA,MA Falls,Chef,10+ years,MORTGAGE,19300.0,645,2020-12-20
CUST0068148,Carlos,Adams,F,1969-01-27,NC,NC Town,Store Manager,7 years,MORTGAGE,58900.0,785,2017-12-09
CUST0068149,Noah,Wright,M,1977-09-15,NJ,NJ Town,Data Analyst,10+ years,MORTGAGE,32800.0,679,2023-06-27
CUST0068150,Mia,Jackson,F,1991-06-09,AZ,AZ Town,Bank Teller,10+ years,MORTGAGE,28500.0,640,2015-04-06
CUST0068151,Sandra,Harris,M,1992-04-10,CA,Sacramento,Plumber,10+ years,MORTGAGE,15300.0,647,2019-11-10
CUST0068152,Sarah,Hernandez,F,1964-12-20,PA,PA Town,Real Estate Agent,2 years,MORTGAGE,78800.0,596,2022-01-24
CUST0068153,Sandra,Martin,F,2002-05-24,TX,Houston,Truck Driver,10+ years,OWN,33900.0,651,2018-06-19
CUST0068154,Sarah,Lee,M,1965-05-09,MI,MI Springs,Store Manager,< 1 year,MORTGAGE,58400.0,652,2019-03-08
CUST0068155,William,Johnson,M,1979-12-04,TX,Austin,Manager,2 years,MORTGAGE,80900.0,689,2024-10-08
CUST0068156,Sarah,Allen,M,1955-04-17,SD,SD City,Software Engineer,4 years,OTHER,18900.0,687,2015-10-02
CUST0068157,Lisa,Rodriguez,M,1957-01-08,CA,San Diego,Administrative Assistant,2 years,RENT,48600.0,690,2020-12-23
CUST0068158,Barbara,Green,M,1987-01-17,VA,VA Town,Nurse Practitioner,10+ years,RENT,34200.0,664,2024-12-18
CUST0068159,Jessica,Lee,M,1981-02-19,NC,NC Springs,Administrative Assistant,6 years,RENT,53600.0,716,2025-06-16
CUST0068160,Mark,Moore,F,1983-09-06,CA,Sacramento,Nurse Practitioner,10+ years,RENT,59400.0,655,2015-12-04
CUST0068161,Michael,Anderson,M,1967-03-04,TX,Austin,Manager,6 years,RENT,118100.0,726,2021-09-03
CUST0068162,Jennifer,Jones,M,1963-11-12,NM,NM Heights,Plumber,9 years,RENT,72400.0,740,2019-03-02
CUST0068163,Chen,Hernandez,M,1983-01-07,NY,Syracuse,Marketing Specialist,1 year,RENT,50600.0,523,2022-04-23
CUST0068164,Ava,Kim,M,1969-12-03,NJ,NJ Park,Customer Service Rep,6 years,RENT,67600.0,633,2022-05-13
CUST0068165,Jessica,Clark,F,1970-09-24,CA,San Francisco,Marketing Specialist,4 years,MORTGAGE,26100.0,717,2022-01-11
CUST0068166,Michael,Walker,F,1975-02-02,NJ,NJ Falls,Administrative Assistant,10+ years,RENT,47300.0,742,2021-06-21
CUST0068167,Lisa,Harris,F,2003-09-08,CA,Los Angeles,Police Officer,9 years,RENT,31300.0,662,2022-12-22
CUST0068168,David,King,F,1997-07-19,FL,Jacksonville,HR Specialist,< 1 year,MORTGAGE,114600.0,733,2020-09-02
CUST0068169,Liam,Gonzalez,M,2000-02-11,OR,OR Springs,Teacher,5 years,OWN,37600.0,636,2019-10-22
CUST0068170,Patricia,Harris,F,1994-12-20,MO,MO Town,Financial Analyst,3 years,MORTGAGE,31200.0,726,2020-10-27
CUST0068171,Betty,Harris,F,1991-01-15,CA,Sacramento,Accountant,6 years,MORTGAGE,78800.0,762,2024-06-17
CUST0068172,Karen,Thompson,F,1977-04-08,PA,PA Springs,Nurse Practitioner,10+ years,RENT,42500.0,845,2019-12-12
CUST0068173,Lisa,Torres,F,1996-05-20,NY,Rochester,Financial Analyst,4 years,MORTGAGE,43000.0,640,2022-02-19
CUST0068174,Diego,Clark,M,1971-07-01,IN,IN Falls,Warehouse Associate,10+ years,RENT,65600.0,625,2016-12-09
CUST0068175,Susan,Johnson,M,1965-04-09,NC,NC Park,Truck Driver,8 years,RENT,100000.0,633,2024-01-22
CUST0068176,Mia,Rodriguez,M,1966-10-07,PA,PA Town,Manager,10+ years,MORTGAGE,44400.0,643,2020-10-12
CUST0068177,Lucas,Taylor,F,1981-04-24,NY,Rochester,Data Analyst,4 years,RENT,143600.0,623,2015-08-02
CUST0068178,Nancy,Young,M,1966-09-15,TX,San Antonio,Accountant,2 years,OWN,83300.0,640,2023-05-11
CUST0068179,Karen,Scott,M,1984-11-17,NY,Buffalo,Marketing Specialist,10+ years,RENT,34000.0,760,2019-03-21
CUST0068180,Barbara,Robinson,F,1982-08-26,LA,LA Town,Chef,5 years,RENT,211900.0,652,2016-11-12
CUST0068181,Noah,Rodriguez,F,1960-02-02,FL,Orlando,Consultant,8 years,RENT,12600.0,740,2015-10-18
CUST0068182,Olga,Nguyen,F,1982-11-02,NY,New York,Customer Service Rep,10+ years,MORTGAGE,46200.0,657,2025-04-07
CUST0068183,Daniel,Reyes,M,1970-08-14,IA,IA Springs,Accountant,6 years,OWN,62000.0,632,2017-06-14
CUST0068184,Aisha,Reyes,F,2005-06-16,AZ,AZ Falls,Consultant,6 years,RENT,45900.0,761,2025-04-14
CUST0068185,Charles,Garcia,F,1971-04-10,TX,Fort Worth,Retired,1 year,MORTGAGE,86800.0,639,2015-04-03
CUST0068186,Aisha,Davis,F,1982-05-25,CA,San Jose,Dental Hygienist,1 year,RENT,25500.0,669,2025-10-04
CUST0068187,Ava,Lopez,F,1985-02-16,CT,CT City,Store Manager,4 years,MORTGAGE,43900.0,631,2023-04-20
CUST0068188,Daniel,Hill,F,1993-02-24,NY,Albany,Customer Service Rep,6 years,MORTGAGE,52700.0,708,2015-02-07
CUST0068189,Fatima,Harris,M,1998-08-11,MI,MI Town,Nurse Practitioner,1 year,MORTGAGE,41300.0,753,2017-03-15
CUST0068190,Mark,Thompson,M,1956-09-12,CT,CT Heights,Dental Hygienist,9 years,RENT,53400.0,641,2024-06-17
CUST0068191,Patricia,Thomas,F,1993-12-06,LA,LA Springs,Customer Service Rep,< 1 year,RENT,55700.0,747,2022-03-19
CUST0068192,Patricia,Lewis,F,1968-05-03,PA,PA Heights,Bank Teller,10+ years,MORTGAGE,50900.0,747,2022-03-17
CUST0068193,Susan,Garcia,M,1977-04-19,TX,Fort Worth,Software Engineer,6 years,RENT,34900.0,648,2023-09-22
CUST0068194,Richard,Davis,M,1988-06-13,IL,IL Falls,Plumber,4 years,OWN,84700.0,744,2017-11-21
CUST0068195,Elizabeth,Diaz,M,1961-01-11,AZ,AZ City,Bank Teller,4 years,MORTGAGE,118000.0,721,2023-06-27
CUST0068196,Ethan,Nguyen,M,1987-09-11,NJ,NJ Springs,Chef,1 year,MORTGAGE,34100.0,721,2016-11-10
CUST0068197,Priya,Reyes,M,2000-03-13,MI,MI Park,Real Estate Agent,4 years,MORTGAGE,37100.0,675,2020-09-20
CUST0068198,Robert,King,M,1996-11-04,GA,GA Springs,Operations Manager,6 years,RENT,32200.0,737,2015-10-26
CUST0068199,Mia,Nguyen,M,1998-12-02,NY,Rochester,Marketing Specialist,7 years,MORTGAGE,30800.0,650,2016-06-08
CUST0068200,Jessica,Torres,M,1970-08-23,NY,New York,HR Specialist,4 years,MORTGAGE,68100.0,599,2024-08-20
CUST0068201,Amara,White,F,1992-03-08,NY,Rochester,Bank Teller,2 years,MORTGAGE,90700.0,646,2024-05-03
CUST0068202,Barbara,Kim,M,1982-12-19,TN,TN Heights,Registered Nurse,< 1 year,MORTGAGE,106700.0,658,2020-06-23
CUST0068203,John,Martin,F,1991-04-26,NY,Rochester,Store Manager,10+ years,MORTGAGE,57600.0,676,2021-08-14
CUST0068204,Michael,Garcia,M,1983-12-02,NJ,NJ Falls,Data Analyst,6 years,RENT,36900.0,694,2015-04-23
CUST0068205,Karen,Flores,F,1996-09-26,NY,Buffalo,Financial Analyst,10+ years,MORTGAGE,24400.0,660,2025-01-24
CUST0068206,Ethan,Clark,F,1966-01-11,TX,Houston,Manager,10+ years,RENT,51600.0,765,2025-08-23
CUST0068207,Margaret,Baker,F,1994-03-11,IL,IL Springs,Nurse Practitioner,9 years,RENT,67700.0,706,2020-10-15
CUST0068208,Michael,Perez,F,1974-09-14,CA,San Diego,Self-Employed,7 years,RENT,72000.0,569,2022-11-16
CUST0068209,Jessica,Taylor,F,1971-11-09,VA,VA Springs,Software Engineer,4 years,MORTGAGE,50400.0,776,2025-11-26
CUST0068210,Matthew,Flores,F,2002-07-01,MD,MD Falls,Operations Manager,5 years,OWN,44300.0,754,2017-08-15
CUST0068211,Margaret,Brown,F,1954-12-19,FL,Orlando,Data Analyst,8 years,RENT,95700.0,727,2022-12-01
CUST0068212,Ava,Garcia,F,1972-08-15,NY,Rochester,Electrician,8 years,RENT,64500.0,586,2016-02-02
CUST0068213,Robert,Torres,F,1980-04-04,CA,Los Angeles,Registered Nurse,10+ years,MORTGAGE,41200.0,606,2023-02-07
CUST0068214,James,Adams,M,1967-11-15,VA,VA Park,Police Officer,10+ years,MORTGAGE,34600.0,850,2017-11-05
CUST0068215,Olga,Diaz,M,1979-11-25,AL,AL Town,Police Officer,7 years,MORTGAGE,37400.0,763,2016-06-08
CUST0068216,Jennifer,Khan,M,1972-12-03,TX,Fort Worth,Customer Service Rep,4 years,MORTGAGE,54000.0,729,2019-03-03
CUST0068217,Aisha,Morgan,M,1974-01-14,PA,PA Falls,Real Estate Agent,1 year,MORTGAGE,47100.0,656,2021-06-14
CUST0068218,Sarah,King,M,1955-07-22,TX,Houston,Police Officer,1 year,MORTGAGE,60200.0,597,2021-02-18
CUST0068219,Karen,Hernandez,M,1978-07-07,MD,MD Springs,Accountant,5 years,MORTGAGE,68600.0,803,2022-10-14
CUST0068220,Linda,Garcia,M,1987-05-02,PA,PA Heights,Financial Analyst,2 years,RENT,89100.0,645,2016-12-05
CUST0068221,Chen,Walker,F,1996-02-25,NC,NC City,Consultant,10+ years,MORTGAGE,65300.0,757,2016-04-16
CUST0068222,Elizabeth,Morgan,M,1960-01-19,NY,New York,Registered Nurse,10+ years,MORTGAGE,59500.0,675,2024-12-25
CUST0068223,James,Johnson,F,1981-06-20,TN,TN Springs,Sales Associate,5 years,OWN,17800.0,785,2020-02-27
CUST0068224,Sandra,Perez,M,1982-01-09,UT,UT Heights,Accountant,10+ years,MORTGAGE,108700.0,624,2019-01-07
CUST0068225,Linda,Smith,F,1999-05-10,KY,KY Springs,Nurse Practitioner,< 1 year,MORTGAGE,68100.0,724,2021-05-04
CUST0068226,David,Ramirez,M,2000-09-07,TX,San Antonio,HR Specialist,10+ years,MORTGAGE,35700.0,643,2020-07-08
CUST0068227,William,Khan,F,1991-04-17,TX,Fort Worth,Teacher,10+ years,MORTGAGE,84000.0,677,2020-06-01
CUST0068228,Wei,Martinez,F,1967-08-12,PA,PA City,Manager,10+ years,OWN,41100.0,758,2024-06-26
CUST0068229,Diego,Miller,M,1959-03-27,AL,AL Park,Operations Manager,< 1 year,MORTGAGE,33700.0,627,2022-11-04
CUST0068230,Mia,Scott,M,1994-01-02,FL,Jacksonville,Data Analyst,4 years,MORTGAGE,105900.0,693,2020-07-22
CUST0068231,Amara,Kim,F,1968-04-03,FL,Jacksonville,Mechanic,3 years,RENT,76300.0,718,2022-09-11
CUST0068232,Barbara,Jackson,M,2005-10-23,FL,Jacksonville,Teacher,10+ years,RENT,46000.0,704,2022-01-02
CUST0068233,William,Johnson,M,1955-03-04,GA,GA Heights,Retired,10+ years,RENT,79800.0,647,2018-03-06
CUST0068234,William,Anderson,F,1982-07-08,FL,Jacksonville,Nurse Practitioner,7 years,OWN,65300.0,729,2024-01-05
CUST0068235,Elizabeth,Martinez,M,2004-05-01,IL,IL Town,Paralegal,10+ years,RENT,26000.0,773,2022-10-25
CUST0068236,James,Allen,F,1980-03-15,CA,San Francisco,Data Analyst,10+ years,RENT,23400.0,799,2022-02-18
CUST0068237,Sandra,Diaz,M,1968-12-08,WA,WA City,Marketing Specialist,10+ years,RENT,90300.0,740,2016-06-03
CUST0068238,James,Anderson,F,1961-02-08,IL,IL Town,Sales Associate,2 years,RENT,59300.0,728,2023-04-27
CUST0068239,Mary,Hernandez,F,1966-10-01,AZ,AZ City,Administrative Assistant,4 years,MORTGAGE,55500.0,752,2017-03-21
CUST0068240,Karen,Walker,F,1954-11-23,SC,SC Heights,Police Officer,8 years,MORTGAGE,29400.0,830,2015-02-24
CUST0068241,Noah,Clark,M,1995-05-27,PA,PA Ville,Administrative Assistant,10+ years,RENT,48600.0,671,2019-08-01
CUST0068242,Matthew,Robinson,M,1968-08-26,KS,KS Falls,Sales Associate,10+ years,OWN,31100.0,634,2021-01-24
CUST0068243,Karen,Clark,F,1996-06-18,WA,WA Heights,Chef,10+ years,MORTGAGE,75500.0,666,2022-07-10
CUST0068244,Elizabeth,Nguyen,F,2001-05-02,IA,IA Springs,Marketing Specialist,1 year,RENT,42900.0,538,2015-12-26
CUST0068245,Aisha,Nguyen,M,1986-07-02,PA,PA City,Truck Driver,10+ years,RENT,71300.0,738,2021-05-12
CUST0068246,Thomas,Thompson,M,1989-02-19,MN,MN Heights,Software Engineer,8 years,RENT,90400.0,760,2025-06-23
CUST0068247,Amara,Torres,F,1962-01-11,ID,ID Town,Manager,10+ years,MORTGAGE,72300.0,686,2015-01-14
CUST0068248,Linda,Flores,M,1970-01-06,WA,WA Falls,Teacher,8 years,RENT,116000.0,809,2015-12-12
CUST0068249,Aiden,Johnson,F,2004-01-13,MN,MN Park,HR Specialist,10+ years,MORTGAGE,52100.0,811,2018-03-24
CUST0068250,Aisha,Perez,M,1979-01-07,OK,OK Town,Warehouse Associate,1 year,MORTGAGE,53400.0,703,2020-07-21
CUST0068251,Charles,Kim,F,1971-04-27,FL,Miami,Sales Associate,5 years,RENT,28100.0,750,2020-03-23
CUST0068252,Karen,Martin,F,1993-02-10,MO,MO City,Police Officer,9 years,OWN,186900.0,594,2024-03-11
CUST0068253,Lucas,Khan,M,1966-11-15,NC,NC Town,Real Estate Agent,10+ years,MORTGAGE,62300.0,767,2016-06-12
CUST0068254,Olga,Williams,F,1962-03-19,TX,San Antonio,Consultant,10+ years,MORTGAGE,72900.0,778,2019-10-11
CUST0068255,Robert,Morgan,F,1984-05-15,GA,GA Town,Nurse Practitioner,8 years,RENT,75600.0,697,2022-12-06
CUST0068256,Margaret,Clark,M,2000-08-07,AZ,AZ Falls,Retired,< 1 year,MORTGAGE,21900.0,737,2024-08-26
CUST0068257,Diego,Taylor,F,1991-07-24,WI,WI Park,Administrative Assistant,8 years,MORTGAGE,24300.0,760,2025-04-11
CUST0068258,Charles,Davis,F,1960-01-05,WV,WV Heights,Paralegal,10+ years,MORTGAGE,79500.0,703,2016-03-12
CUST0068259,Aisha,Torres,F,1989-09-02,CA,San Francisco,Plumber,3 years,RENT,25300.0,520,2017-06-14
CUST0068260,Wei,Scott,M,1962-07-12,FL,Tallahassee,Project Manager,2 years,RENT,112200.0,723,2024-03-18
